cluster_id,peak_x,peak_y,peak_z,cluster_mean,volume_mm,aal,destrieux,harvard_oxford,juelich,talairach_ba
11.0,59.5,-64.5,-2.5,0.005989720291913824,376.0,51.06% Temporal_Mid_R; 48.94% Temporal_Inf_R,42.55% ctx_rh_G_temporal_inf; 36.17% Right-Cerebral-White-Matter,53.19% Right_Middle_Temporal_Gyrus_temporooccipital_part; 46.81% Right_Lateral_Occipital_Cortex_inferior_division,61.70% no_label; 38.30% GM_Visual_cortex_V5_R,59.57% Background; 38.30% Brodmann_area_37
12.0,-26.5,-6.5,-16.5,0.00589750514535064,352.0,77.27% Amygdala_L,70.45% Left-Amygdala,90.91% Left_Amygdala,56.82% GM_Amygdala_laterobasal_group_L; 27.27% GM_Amygdala_superficial_group_L,68.18% Amygdala; 29.55% Background
13.0,-18.5,63.5,17.5,0.006095136788378402,328.0,97.56% Frontal_Sup_2_L,46.34% ctx_lh_G_front_middle; 31.71% Unknown,100.00% Left_Frontal_Pole,100.00% no_label,73.17% Brodmann_area_10; 26.83% Background
14.0,-32.5,-64.5,49.5,0.005822030280251056,320.0,52.50% Parietal_Sup_L; 47.50% Parietal_Inf_L,40.00% ctx_lh_G_pariet_inf-Angular; 37.50% Unknown,97.50% Left_Lateral_Occipital_Cortex_superior_division,75.00% GM_Inferior_parietal_lobule_Pga_L,82.50% Background
15.0,61.5,-0.5,19.5,0.006945982940394331,296.0,54.05% Postcentral_R; 45.95% Precentral_R,40.54% Unknown,100.00% Right_Precentral_Gyrus,75.68% GM_Primary_somatosensory_cortex_BA3b_R,51.35% Background; 45.95% Brodmann_area_6
16.0,-20.5,-66.5,49.5,0.006114429381809065,280.0,100.00% Parietal_Sup_L,60.00% Unknown; 25.71% ctx_lh_G_parietal_sup,100.00% Left_Lateral_Occipital_Cortex_superior_division,57.14% GM_Superior_parietal_lobule_7A_L; 42.86% GM_Superior_parietal_lobule_7P_L,57.14% Background; 42.86% Brodmann_area_7
17.0,63.5,-26.5,-20.5,0.006445952677833182,280.0,82.86% Temporal_Inf_R,51.43% Unknown; 34.29% ctx_rh_G_temporal_middle,57.14% Right_Inferior_Temporal_Gyrus_posterior_division; 42.86% Right_Middle_Temporal_Gyrus_posterior_division,100.00% no_label,91.43% Background
18.0,-52.5,29.5,-12.5,0.00599161250096175,248.0,90.32% Frontal_Inf_Orb_2_L,87.10% Unknown,54.84% Left_Frontal_Orbital_Cortex; 41.94% Left_Inferior_Frontal_Gyrus_pars_triangularis,90.32% GM_Broca's_area_BA45_L,61.29% Background; 38.71% Brodmann_area_47
19.0,45.5,-62.5,-30.5,0.005774402525275946,248.0,77.42% Cerebelum_Crus1_R,80.65% Right-Cerebellum-Cortex,70.97% no_label; 29.03% Right_Temporal_Occipital_Fusiform_Cortex,100.00% no_label,100.00% Background
20.0,33.5,-64.5,47.5,0.006417795503512025,240.0,96.67% Angular_R,46.67% Right-Cerebral-White-Matter,100.00% Right_Lateral_Occipital_Cortex_superior_division,50.00% GM_Superior_parietal_lobule_7A_R,50.00% Brodmann_area_7; 50.00% Background
21.0,-52.5,13.5,31.5,0.0059247673489153385,224.0,42.86% Frontal_Inf_Tri_L; 35.71% Frontal_Inf_Oper_L,85.71% Unknown,53.57% Left_Middle_Frontal_Gyrus; 28.57% Left_Inferior_Frontal_Gyrus_pars_opercularis,100.00% GM_Broca's_area_BA44_L,53.57% Brodmann_area_9; 46.43% Background
22.0,-34.5,61.5,-0.5,0.005946378492248746,208.0,50.00% no_label; 42.31% Frontal_Sup_2_L,57.69% Unknown; 26.92% ctx_lh_G_front_middle,100.00% Left_Frontal_Pole,100.00% no_label,53.85% Brodmann_area_10; 46.15% Background
23.0,51.5,-54.5,35.5,0.005960911691475373,208.0,50.00% Angular_R; 50.00% Parietal_Inf_R,61.54% Right-Cerebral-White-Matter; 30.77% ctx_rh_G_pariet_inf-Angular,100.00% Right_Angular_Gyrus,100.00% GM_Inferior_parietal_lobule_Pga_R,50.00% Brodmann_area_40; 50.00% Background
24.0,41.5,49.5,1.5,0.005794807858765125,200.0,100.00% Frontal_Mid_2_R,32.00% ctx_rh_S_orbital_lateral; 32.00% Unknown,100.00% Right_Frontal_Pole,100.00% no_label,60.00% Background
25.0,57.5,-44.5,39.5,0.0058458027429878715,200.0,80.00% SupraMarginal_R,56.00% ctx_rh_G_pariet_inf-Angular; 36.00% Right-Cerebral-White-Matter,96.00% Right_Supramarginal_Gyrus_posterior_division,92.00% GM_Inferior_parietal_lobule_PFm_R,52.00% Background; 48.00% Brodmann_area_40
26.0,-56.5,-56.5,-4.5,0.006428730227829267,192.0,70.83% Temporal_Mid_L; 29.17% Temporal_Inf_L,37.50% Unknown; 29.17% ctx_lh_G_temporal_middle,100.00% Left_Middle_Temporal_Gyrus_temporooccipital_part,100.00% no_label,75.00% Background; 25.00% Brodmann_area_37
27.0,17.5,-72.5,-16.5,0.0061785966496575966,176.0,86.36% Cerebelum_6_R,68.18% Unknown; 27.27% Right-Cerebellum-Cortex,59.09% Right_Occipital_Fusiform_Gyrus; 36.36% Right_Lingual_Gyrus,86.36% no_label,100.00% Background
28.0,-24.5,-78.5,39.5,0.005700095831839876,176.0,50.00% Parietal_Sup_L; 27.27% Occipital_Sup_L,54.55% Unknown,100.00% Left_Lateral_Occipital_Cortex_superior_division,36.36% GM_Superior_parietal_lobule_7A_L; 27.27% GM_Inferior_parietal_lobule_PGp_L,45.45% Brodmann_area_7; 45.45% Background
29.0,-58.5,-52.5,47.5,0.006036280379207296,176.0,68.18% no_label; 31.82% Parietal_Inf_L,68.18% Unknown,86.36% Left_Supramarginal_Gyrus_posterior_division,63.64% no_label; 31.82% GM_Inferior_parietal_lobule_PFm_L,95.45% Background
30.0,-14.5,-76.5,51.5,0.006286482919346203,176.0,100.00% Parietal_Sup_L,54.55% ctx_lh_G_parietal_sup; 40.91% Unknown,100.00% Left_Lateral_Occipital_Cortex_superior_division,100.00% GM_Superior_parietal_lobule_7P_L,81.82% Background
31.0,35.5,-56.5,-32.5,0.005777882256855567,168.0,61.90% Cerebelum_Crus1_R; 38.10% Cerebelum_6_R,100.00% Right-Cerebellum-Cortex,100.00% no_label,100.00% no_label,100.00% Background
32.0,-28.5,53.5,23.5,0.006096954271197319,160.0,70.00% Frontal_Sup_2_L; 30.00% Frontal_Mid_2_L,75.00% Unknown,100.00% Left_Frontal_Pole,100.00% no_label,55.00% Background; 45.00% Brodmann_area_10
